,word,person,number,filename,picth
479,0,nicolas,15,0_nicolas_15.wav,114.28571428571429
480,0,jackson,42,0_jackson_42.wav,111.11111111111111
481,8,jackson,43,8_jackson_43.wav,115.94202898550725
482,8,nicolas,14,8_nicolas_14.wav,173.91304347826087
483,6,theo,20,6_theo_20.wav,135.59322033898306
484,6,theo,34,6_theo_34.wav,121.21212121212122
485,2,yweweler,49,2_yweweler_49.wav,125.0
486,3,theo,19,3_theo_19.wav,125.0
487,6,nicolas,8,6_nicolas_8.wav,347.82608695652175
488,3,theo,25,3_theo_25.wav,242.42424242424244
489,3,theo,31,3_theo_31.wav,195.1219512195122
490,4,theo,15,4_theo_15.wav,145.45454545454547
491,7,nicolas,6,7_nicolas_6.wav,137.93103448275863
492,7,yweweler,45,7_yweweler_45.wav,115.94202898550725
493,2,jackson,30,2_jackson_30.wav,320.0
494,2,jackson,24,2_jackson_24.wav,333.3333333333333
495,4,theo,29,4_theo_29.wav,190.47619047619048
496,0,yweweler,41,0_yweweler_41.wav,117.6470588235294
497,7,theo,1,7_theo_1.wav,123.07692307692308
498,9,yweweler,22,9_yweweler_22.wav,135.59322033898306
499,9,yweweler,36,9_yweweler_36.wav,173.91304347826087
500,2,jackson,18,2_jackson_18.wav,115.94202898550725
501,7,jackson,1,7_jackson_1.wav,95.23809523809524
502,9,theo,41,9_theo_41.wav,126.98412698412699
503,6,nicolas,12,6_nicolas_12.wav,347.82608695652175
504,6,jackson,45,6_jackson_45.wav,108.10810810810811
505,4,nicolas,3,4_nicolas_3.wav,115.94202898550725
506,9,nicolas,10,9_nicolas_10.wav,108.10810810810811
507,9,jackson,47,9_jackson_47.wav,112.67605633802818
508,0,theo,42,0_theo_42.wav,177.77777777777777
509,1,jackson,46,1_jackson_46.wav,111.11111111111111
510,1,nicolas,11,1_nicolas_11.wav,119.40298507462687
511,1,nicolas,39,1_nicolas_39.wav,119.40298507462687
512,5,jackson,33,5_jackson_33.wav,320.0
513,9,nicolas,38,9_nicolas_38.wav,108.10810810810811
514,5,jackson,27,5_jackson_27.wav,103.8961038961039
515,4,jackson,4,4_jackson_4.wav,103.8961038961039
516,3,yweweler,10,3_yweweler_10.wav,363.6363636363636
517,4,yweweler,28,4_yweweler_28.wav,123.07692307692308
518,3,yweweler,38,3_yweweler_38.wav,170.2127659574468
519,4,yweweler,14,4_yweweler_14.wav,115.94202898550725
520,7,theo,29,7_theo_29.wav,135.59322033898306
521,7,theo,15,7_theo_15.wav,64.0
522,0,theo,1,0_theo_1.wav,140.35087719298247
523,9,jackson,34,9_jackson_34.wav,109.58904109589041
524,0,theo,25,0_theo_25.wav,186.04651162790697
525,1,jackson,21,1_jackson_21.wav,111.11111111111111
526,0,theo,31,0_theo_31.wav,135.59322033898306
527,1,jackson,35,1_jackson_35.wav,112.67605633802818
528,9,jackson,20,9_jackson_20.wav,106.66666666666667
529,5,nicolas,17,5_nicolas_17.wav,112.67605633802818
530,5,jackson,40,5_jackson_40.wav,97.5609756097561
531,0,theo,19,0_theo_19.wav,173.91304347826087
532,5,yweweler,9,5_yweweler_9.wav,112.67605633802818
533,2,jackson,43,2_jackson_43.wav,114.28571428571429
534,2,nicolas,14,2_nicolas_14.wav,160.0
535,6,nicolas,49,6_nicolas_49.wav,333.3333333333333
536,7,yweweler,36,7_yweweler_36.wav,57.142857142857146
537,9,jackson,0,9_jackson_0.wav,101.26582278481013
538,7,yweweler,22,7_yweweler_22.wav,112.67605633802818
539,9,nicolas,7,9_nicolas_7.wav,117.6470588235294
540,2,nicolas,28,2_nicolas_28.wav,140.35087719298247
541,9,theo,26,9_theo_26.wav,266.6666666666667
542,0,yweweler,32,0_yweweler_32.wav,163.26530612244898
543,6,jackson,22,6_jackson_22.wav,444.44444444444446
544,6,jackson,36,6_jackson_36.wav,444.44444444444446
545,9,theo,32,9_theo_32.wav,121.21212121212122
546,0,yweweler,26,0_yweweler_26.wav,117.6470588235294
547,9,yweweler,45,9_yweweler_45.wav,114.28571428571429
548,8,theo,7,8_theo_7.wav,142.85714285714286
549,3,theo,42,3_theo_42.wav,181.8181818181818
550,8,nicolas,9,8_nicolas_9.wav,181.8181818181818
551,2,yweweler,12,2_yweweler_12.wav,121.21212121212122
552,6,theo,47,6_theo_47.wav,421.05263157894734
553,5,yweweler,16,5_yweweler_16.wav,114.28571428571429
554,8,jackson,18,8_jackson_18.wav,400.0
555,4,jackson,44,4_jackson_44.wav,115.94202898550725
556,4,nicolas,13,4_nicolas_13.wav,444.44444444444446
557,0,jackson,19,0_jackson_19.wav,380.95238095238096
558,0,jackson,31,0_jackson_31.wav,102.56410256410257
559,8,jackson,24,8_jackson_24.wav,205.12820512820514
560,8,jackson,30,8_jackson_30.wav,117.6470588235294
561,5,theo,4,5_theo_4.wav,102.56410256410257
562,0,jackson,25,0_jackson_25.wav,114.28571428571429
563,7,jackson,32,7_jackson_32.wav,94.11764705882354
564,6,yweweler,47,6_yweweler_47.wav,380.95238095238096
565,3,nicolas,38,3_nicolas_38.wav,133.33333333333334
566,7,jackson,26,7_jackson_26.wav,114.28571428571429
567,8,yweweler,20,8_yweweler_20.wav,380.95238095238096
568,5,theo,20,5_theo_20.wav,170.2127659574468
569,1,yweweler,43,1_yweweler_43.wav,126.98412698412699
570,8,theo,48,8_theo_48.wav,153.84615384615384
571,5,theo,34,5_theo_34.wav,117.6470588235294
572,3,nicolas,10,3_nicolas_10.wav,140.35087719298247
573,3,jackson,47,3_jackson_47.wav,112.67605633802818
574,8,yweweler,34,8_yweweler_34.wav,163.26530612244898
575,2,theo,10,2_theo_10.wav,170.2127659574468
576,2,theo,38,2_theo_38.wav,126.98412698412699
577,2,theo,39,2_theo_39.wav,125.0
578,2,theo,11,2_theo_11.wav,153.84615384615384
579,3,jackson,46,3_jackson_46.wav,112.67605633802818
580,3,nicolas,11,3_nicolas_11.wav,150.9433962264151
581,5,theo,35,5_theo_35.wav,121.21212121212122
582,8,theo,49,8_theo_49.wav,156.86274509803923
583,8,yweweler,35,8_yweweler_35.wav,117.6470588235294
584,8,yweweler,21,8_yweweler_21.wav,156.86274509803923
585,1,yweweler,42,1_yweweler_42.wav,166.66666666666666
586,5,theo,21,5_theo_21.wav,109.58904109589041
587,7,jackson,27,7_jackson_27.wav,112.67605633802818
588,7,jackson,33,7_jackson_33.wav,93.02325581395348
589,3,nicolas,39,3_nicolas_39.wav,133.33333333333334
590,6,yweweler,46,6_yweweler_46.wav,121.21212121212122
591,8,jackson,31,8_jackson_31.wav,121.21212121212122
592,5,theo,5,5_theo_5.wav,111.11111111111111
593,0,jackson,24,0_jackson_24.wav,363.6363636363636
594,0,jackson,30,0_jackson_30.wav,103.8961038961039
595,8,jackson,25,8_jackson_25.wav,106.66666666666667
596,4,nicolas,12,4_nicolas_12.wav,444.44444444444446
597,4,jackson,45,4_jackson_45.wav,108.10810810810811
598,0,jackson,18,0_jackson_18.wav,111.11111111111111
599,8,jackson,19,8_jackson_19.wav,380.95238095238096
600,5,yweweler,17,5_yweweler_17.wav,137.93103448275863
601,6,theo,46,6_theo_46.wav,150.9433962264151
602,2,yweweler,13,2_yweweler_13.wav,133.33333333333334
603,3,theo,43,3_theo_43.wav,190.47619047619048
604,8,nicolas,8,8_nicolas_8.wav,177.77777777777777
605,8,theo,6,8_theo_6.wav,142.85714285714286
606,0,yweweler,27,0_yweweler_27.wav,119.40298507462687
607,9,theo,33,9_theo_33.wav,137.93103448275863
608,6,jackson,37,6_jackson_37.wav,444.44444444444446
609,9,yweweler,44,9_yweweler_44.wav,119.40298507462687
610,9,nicolas,6,9_nicolas_6.wav,117.6470588235294
611,2,nicolas,29,2_nicolas_29.wav,135.59322033898306
612,6,jackson,23,6_jackson_23.wav,444.44444444444446
613,0,yweweler,33,0_yweweler_33.wav,121.21212121212122
614,9,theo,27,9_theo_27.wav,285.7142857142857
615,7,yweweler,23,7_yweweler_23.wav,148.14814814814815
616,9,jackson,1,9_jackson_1.wav,102.56410256410257
617,2,nicolas,15,2_nicolas_15.wav,296.2962962962963
618,2,jackson,42,2_jackson_42.wav,115.94202898550725
619,7,yweweler,37,7_yweweler_37.wav,163.26530612244898
620,6,nicolas,48,6_nicolas_48.wav,333.3333333333333
621,5,yweweler,8,5_yweweler_8.wav,105.26315789473684
622,5,jackson,41,5_jackson_41.wav,210.52631578947367
623,5,nicolas,16,5_nicolas_16.wav,115.94202898550725
624,0,theo,18,0_theo_18.wav,140.35087719298247
625,1,jackson,34,1_jackson_34.wav,109.58904109589041
626,0,theo,30,0_theo_30.wav,307.6923076923077
627,9,jackson,21,9_jackson_21.wav,103.8961038961039
628,9,jackson,35,9_jackson_35.wav,109.58904109589041
629,1,jackson,20,1_jackson_20.wav,111.11111111111111
630,0,theo,24,0_theo_24.wav,125.0
631,0,theo,0,0_theo_0.wav,135.59322033898306
632,7,theo,14,7_theo_14.wav,121.21212121212122
633,7,theo,28,7_theo_28.wav,117.6470588235294
634,0,theo,2,0_theo_2.wav,142.85714285714286
635,7,theo,16,7_theo_16.wav,190.47619047619048
636,3,yweweler,48,3_yweweler_48.wav,80.8080808080808
637,9,jackson,23,9_jackson_23.wav,101.26582278481013
638,1,jackson,36,1_jackson_36.wav,114.28571428571429
639,0,theo,32,0_theo_32.wav,173.91304347826087
640,1,jackson,22,1_jackson_22.wav,109.58904109589041
641,0,theo,26,0_theo_26.wav,60.150375939849624
642,5,nicolas,28,5_nicolas_28.wav,347.82608695652175
643,9,jackson,37,9_jackson_37.wav,112.67605633802818
644,9,nicolas,48,9_nicolas_48.wav,114.28571428571429
645,1,nicolas,49,1_nicolas_49.wav,119.40298507462687
646,5,nicolas,14,5_nicolas_14.wav,62.01550387596899
647,5,jackson,43,5_jackson_43.wav,106.66666666666667
648,2,yweweler,9,2_yweweler_9.wav,173.91304347826087
649,9,jackson,3,9_jackson_3.wav,103.8961038961039
650,0,yweweler,19,0_yweweler_19.wav,111.11111111111111
651,7,yweweler,21,7_yweweler_21.wav,125.0
652,7,yweweler,35,7_yweweler_35.wav,170.2127659574468
653,9,theo,19,9_theo_19.wav,117.6470588235294
654,2,jackson,40,2_jackson_40.wav,115.94202898550725
655,2,nicolas,17,2_nicolas_17.wav,170.2127659574468
656,9,yweweler,46,9_yweweler_46.wav,111.11111111111111
657,6,jackson,35,6_jackson_35.wav,444.44444444444446
658,9,theo,31,9_theo_31.wav,121.21212121212122
659,0,yweweler,25,0_yweweler_25.wav,135.59322033898306
660,9,theo,25,9_theo_25.wav,142.85714285714286
661,0,yweweler,31,0_yweweler_31.wav,131.14754098360655
662,6,jackson,21,6_jackson_21.wav,444.44444444444446
663,9,nicolas,4,9_nicolas_4.wav,121.21212121212122
664,3,theo,41,3_theo_41.wav,129.03225806451613
665,8,theo,4,8_theo_4.wav,142.85714285714286
666,2,yweweler,11,2_yweweler_11.wav,123.07692307692308
667,6,theo,44,6_theo_44.wav,142.85714285714286
668,5,yweweler,29,5_yweweler_29.wav,133.33333333333334
669,5,yweweler,15,5_yweweler_15.wav,145.45454545454547
670,2,yweweler,39,2_yweweler_39.wav,117.6470588235294
671,1,theo,48,1_theo_48.wav,119.40298507462687
672,4,jackson,47,4_jackson_47.wav,421.05263157894734
673,4,nicolas,10,4_nicolas_10.wav,444.44444444444446
674,0,jackson,26,0_jackson_26.wav,54.794520547945204
675,5,theo,7,5_theo_7.wav,160.0
676,8,jackson,33,8_jackson_33.wav,119.40298507462687
677,8,jackson,27,8_jackson_27.wav,109.58904109589041
678,4,nicolas,38,4_nicolas_38.wav,444.44444444444446
679,0,jackson,32,0_jackson_32.wav,106.66666666666667
680,7,jackson,25,7_jackson_25.wav,114.28571428571429
681,6,yweweler,44,6_yweweler_44.wav,347.82608695652175
682,7,jackson,31,7_jackson_31.wav,117.6470588235294
683,7,jackson,19,7_jackson_19.wav,111.11111111111111
684,8,yweweler,37,8_yweweler_37.wav,114.28571428571429
685,5,theo,37,5_theo_37.wav,129.03225806451613
686,3,nicolas,13,3_nicolas_13.wav,137.93103448275863
687,3,jackson,44,3_jackson_44.wav,114.28571428571429
688,5,theo,23,5_theo_23.wav,112.67605633802818
689,1,yweweler,40,1_yweweler_40.wav,60.150375939849624
690,6,theo,9,6_theo_9.wav,421.05263157894734
691,8,yweweler,23,8_yweweler_23.wav,114.28571428571429
692,2,theo,13,2_theo_13.wav,190.47619047619048
693,2,theo,12,2_theo_12.wav,333.3333333333333
694,1,yweweler,41,1_yweweler_41.wav,60.150375939849624
695,5,theo,22,5_theo_22.wav,114.28571428571429
696,8,yweweler,22,8_yweweler_22.wav,109.58904109589041
697,6,theo,8,6_theo_8.wav,148.14814814814815
698,8,yweweler,36,8_yweweler_36.wav,58.8235294117647
699,7,jackson,18,7_jackson_18.wav,111.11111111111111
700,3,jackson,45,3_jackson_45.wav,111.11111111111111
701,3,nicolas,12,3_nicolas_12.wav,148.14814814814815
702,5,theo,36,5_theo_36.wav,105.26315789473684
703,6,yweweler,45,6_yweweler_45.wav,119.40298507462687
704,7,jackson,30,7_jackson_30.wav,112.67605633802818
705,7,jackson,24,7_jackson_24.wav,105.26315789473684
706,4,nicolas,39,4_nicolas_39.wav,421.05263157894734
707,8,jackson,26,8_jackson_26.wav,112.67605633802818
708,0,jackson,33,0_jackson_33.wav,54.42176870748299
709,0,jackson,27,0_jackson_27.wav,103.8961038961039
710,5,theo,6,5_theo_6.wav,153.84615384615384
711,8,jackson,32,8_jackson_32.wav,117.6470588235294
712,4,nicolas,11,4_nicolas_11.wav,444.44444444444446
713,4,jackson,46,4_jackson_46.wav,111.11111111111111
714,1,theo,49,1_theo_49.wav,142.85714285714286
715,2,yweweler,38,2_yweweler_38.wav,121.21212121212122
716,5,yweweler,14,5_yweweler_14.wav,101.26582278481013
717,5,yweweler,28,5_yweweler_28.wav,115.94202898550725
718,6,theo,45,6_theo_45.wav,153.84615384615384
719,2,yweweler,10,2_yweweler_10.wav,142.85714285714286
720,8,theo,5,8_theo_5.wav,142.85714285714286
721,3,theo,40,3_theo_40.wav,125.0
722,6,jackson,20,6_jackson_20.wav,444.44444444444446
723,0,yweweler,30,0_yweweler_30.wav,363.6363636363636
724,9,theo,24,9_theo_24.wav,140.35087719298247
725,9,nicolas,5,9_nicolas_5.wav,117.6470588235294
726,9,yweweler,47,9_yweweler_47.wav,117.6470588235294
727,0,yweweler,24,0_yweweler_24.wav,115.94202898550725
728,9,theo,30,9_theo_30.wav,137.93103448275863
729,6,jackson,34,6_jackson_34.wav,444.44444444444446
730,9,theo,18,9_theo_18.wav,121.21212121212122
731,7,yweweler,34,7_yweweler_34.wav,205.12820512820514
732,2,nicolas,16,2_nicolas_16.wav,296.2962962962963
733,2,jackson,41,2_jackson_41.wav,333.3333333333333
734,7,yweweler,20,7_yweweler_20.wav,444.44444444444446
735,0,yweweler,18,0_yweweler_18.wav,109.58904109589041
736,9,jackson,2,9_jackson_2.wav,103.8961038961039
737,2,yweweler,8,2_yweweler_8.wav,156.86274509803923
738,1,nicolas,48,1_nicolas_48.wav,114.28571428571429
739,5,jackson,42,5_jackson_42.wav,106.66666666666667
740,5,nicolas,15,5_nicolas_15.wav,123.07692307692308
741,9,nicolas,49,9_nicolas_49.wav,114.28571428571429
742,0,theo,27,0_theo_27.wav,117.6470588235294
743,1,jackson,23,1_jackson_23.wav,111.11111111111111
744,9,jackson,36,9_jackson_36.wav,109.58904109589041
745,5,nicolas,29,5_nicolas_29.wav,148.14814814814815
746,9,jackson,22,9_jackson_22.wav,105.26315789473684
747,0,theo,33,0_theo_33.wav,145.45454545454547
748,1,jackson,37,1_jackson_37.wav,111.11111111111111
749,3,yweweler,49,3_yweweler_49.wav,148.14814814814815
750,7,theo,17,7_theo_17.wav,145.45454545454547
751,0,theo,3,0_theo_3.wav,140.35087719298247
752,0,theo,7,0_theo_7.wav,131.14754098360655
753,7,theo,13,7_theo_13.wav,131.14754098360655
754,4,yweweler,49,4_yweweler_49.wav,121.21212121212122
755,5,nicolas,11,5_nicolas_11.wav,137.93103448275863
756,5,jackson,46,5_jackson_46.wav,105.26315789473684
757,1,jackson,33,1_jackson_33.wav,109.58904109589041
758,0,theo,37,0_theo_37.wav,126.98412698412699
759,9,jackson,26,9_jackson_26.wav,100.0
760,5,nicolas,39,5_nicolas_39.wav,126.98412698412699
761,9,jackson,32,9_jackson_32.wav,111.11111111111111
762,1,jackson,27,1_jackson_27.wav,112.67605633802818
763,0,theo,23,0_theo_23.wav,123.07692307692308
764,6,jackson,30,6_jackson_30.wav,444.44444444444446
765,7,yweweler,18,7_yweweler_18.wav,123.07692307692308
766,0,yweweler,20,0_yweweler_20.wav,112.67605633802818
767,4,theo,48,4_theo_48.wav,109.58904109589041
768,9,theo,34,9_theo_34.wav,121.21212121212122
769,9,yweweler,43,9_yweweler_43.wav,108.10810810810811
770,9,nicolas,1,9_nicolas_1.wav,115.94202898550725
771,0,yweweler,34,0_yweweler_34.wav,400.0
772,9,theo,20,9_theo_20.wav,126.98412698412699
773,6,jackson,24,6_jackson_24.wav,444.44444444444446
774,9,jackson,6,9_jackson_6.wav,106.66666666666667
775,7,yweweler,24,7_yweweler_24.wav,148.14814814814815
776,2,jackson,45,2_jackson_45.wav,112.67605633802818
777,2,nicolas,12,2_nicolas_12.wav,145.45454545454547
778,7,yweweler,30,7_yweweler_30.wav,142.85714285714286
779,6,jackson,18,6_jackson_18.wav,444.44444444444446
780,3,theo,44,3_theo_44.wav,150.9433962264151
781,3,theo,9,3_theo_9.wav,156.86274509803923
782,8,theo,1,8_theo_1.wav,133.33333333333334
783,8,jackson,8,8_jackson_8.wav,112.67605633802818
784,5,yweweler,10,5_yweweler_10.wav,285.7142857142857
785,2,yweweler,28,2_yweweler_28.wav,363.6363636363636
786,2,yweweler,14,2_yweweler_14.wav,320.0
787,6,theo,41,6_theo_41.wav,142.85714285714286
788,5,yweweler,38,5_yweweler_38.wav,121.21212121212122
789,4,nicolas,29,4_nicolas_29.wav,444.44444444444446
790,8,jackson,36,8_jackson_36.wav,115.94202898550725
791,5,theo,2,5_theo_2.wav,135.59322033898306
792,0,jackson,23,0_jackson_23.wav,380.95238095238096
793,0,jackson,37,0_jackson_37.wav,103.8961038961039
794,8,jackson,22,8_jackson_22.wav,109.58904109589041
795,4,jackson,42,4_jackson_42.wav,112.67605633802818
796,4,nicolas,15,4_nicolas_15.wav,444.44444444444446
797,0,nicolas,48,0_nicolas_48.wav,119.40298507462687
798,8,nicolas,49,8_nicolas_49.wav,173.91304347826087
799,5,theo,32,5_theo_32.wav,117.6470588235294
800,3,nicolas,16,3_nicolas_16.wav,137.93103448275863
801,3,jackson,41,3_jackson_41.wav,115.94202898550725
802,8,yweweler,32,8_yweweler_32.wav,112.67605633802818
803,3,yweweler,8,3_yweweler_8.wav,347.82608695652175
804,8,yweweler,26,8_yweweler_26.wav,137.93103448275863
805,5,theo,26,5_theo_26.wav,222.22222222222223
806,1,yweweler,45,1_yweweler_45.wav,109.58904109589041
807,7,jackson,20,7_jackson_20.wav,109.58904109589041
808,7,jackson,34,7_jackson_34.wav,97.5609756097561
809,6,yweweler,41,6_yweweler_41.wav,125.0
810,2,theo,16,2_theo_16.wav,123.07692307692308
811,2,theo,17,2_theo_17.wav,125.0
812,7,jackson,35,7_jackson_35.wav,94.11764705882354
813,6,yweweler,40,6_yweweler_40.wav,119.40298507462687
814,7,jackson,21,7_jackson_21.wav,111.11111111111111
815,8,yweweler,27,8_yweweler_27.wav,142.85714285714286
816,3,yweweler,9,3_yweweler_9.wav,347.82608695652175
817,1,yweweler,44,1_yweweler_44.wav,140.35087719298247
818,5,theo,27,5_theo_27.wav,380.95238095238096
819,3,jackson,40,3_jackson_40.wav,114.28571428571429
820,3,nicolas,17,3_nicolas_17.wav,131.14754098360655
821,5,theo,33,5_theo_33.wav,129.03225806451613
822,8,yweweler,33,8_yweweler_33.wav,186.04651162790697
823,8,nicolas,48,8_nicolas_48.wav,106.66666666666667
824,4,nicolas,14,4_nicolas_14.wav,170.2127659574468
825,4,jackson,43,4_jackson_43.wav,114.28571428571429
826,0,nicolas,49,0_nicolas_49.wav,119.40298507462687
827,0,jackson,36,0_jackson_36.wav,103.8961038961039
828,8,jackson,23,8_jackson_23.wav,210.52631578947367
829,8,jackson,37,8_jackson_37.wav,115.94202898550725
830,4,nicolas,28,4_nicolas_28.wav,444.44444444444446
831,5,theo,3,5_theo_3.wav,112.67605633802818
832,0,jackson,22,0_jackson_22.wav,114.28571428571429
833,5,yweweler,39,5_yweweler_39.wav,125.0
834,6,theo,40,6_theo_40.wav,166.66666666666666
835,2,yweweler,15,2_yweweler_15.wav,347.82608695652175
836,2,yweweler,29,2_yweweler_29.wav,347.82608695652175
837,5,yweweler,11,5_yweweler_11.wav,111.11111111111111
838,8,jackson,9,8_jackson_9.wav,363.6363636363636
839,8,theo,0,8_theo_0.wav,137.93103448275863
840,3,theo,8,3_theo_8.wav,195.1219512195122
841,3,theo,45,3_theo_45.wav,150.9433962264151
842,2,nicolas,13,2_nicolas_13.wav,275.86206896551727
843,2,jackson,44,2_jackson_44.wav,112.67605633802818
844,6,jackson,19,6_jackson_19.wav,444.44444444444446
845,7,yweweler,31,7_yweweler_31.wav,129.03225806451613
846,7,yweweler,25,7_yweweler_25.wav,163.26530612244898
847,9,jackson,7,9_jackson_7.wav,108.10810810810811
848,9,nicolas,0,9_nicolas_0.wav,125.0
849,6,jackson,25,6_jackson_25.wav,444.44444444444446
850,9,theo,21,9_theo_21.wav,186.04651162790697
851,0,yweweler,35,0_yweweler_35.wav,186.04651162790697
852,9,theo,35,9_theo_35.wav,133.33333333333334
853,4,theo,49,4_theo_49.wav,400.0
854,0,yweweler,21,0_yweweler_21.wav,363.6363636363636
855,7,yweweler,19,7_yweweler_19.wav,123.07692307692308
856,6,jackson,31,6_jackson_31.wav,444.44444444444446
857,9,yweweler,42,9_yweweler_42.wav,112.67605633802818
858,9,jackson,33,9_jackson_33.wav,108.10810810810811
859,0,theo,22,0_theo_22.wav,160.0
860,1,jackson,26,1_jackson_26.wav,115.94202898550725
861,0,theo,36,0_theo_36.wav,140.35087719298247
862,1,jackson,32,1_jackson_32.wav,112.67605633802818
863,5,nicolas,38,5_nicolas_38.wav,106.66666666666667
864,9,jackson,27,9_jackson_27.wav,51.94805194805195
865,5,jackson,47,5_jackson_47.wav,108.10810810810811
866,5,nicolas,10,5_nicolas_10.wav,131.14754098360655
867,4,yweweler,48,4_yweweler_48.wav,126.98412698412699
868,7,theo,12,7_theo_12.wav,148.14814814814815
869,0,theo,6,0_theo_6.wav,114.28571428571429
870,7,theo,10,7_theo_10.wav,142.85714285714286
871,0,theo,4,0_theo_4.wav,135.59322033898306
872,7,theo,38,7_theo_38.wav,190.47619047619048
873,1,jackson,18,1_jackson_18.wav,111.11111111111111
874,5,nicolas,12,5_nicolas_12.wav,150.9433962264151
875,5,jackson,45,5_jackson_45.wav,108.10810810810811
876,9,jackson,19,9_jackson_19.wav,103.8961038961039
877,0,theo,20,0_theo_20.wav,126.98412698412699
878,1,jackson,24,1_jackson_24.wav,112.67605633802818
879,9,jackson,31,9_jackson_31.wav,111.11111111111111
880,9,jackson,25,9_jackson_25.wav,106.66666666666667
881,0,theo,34,0_theo_34.wav,123.07692307692308
882,1,jackson,30,1_jackson_30.wav,114.28571428571429
883,0,yweweler,37,0_yweweler_37.wav,119.40298507462687
884,9,theo,23,9_theo_23.wav,153.84615384615384
885,6,jackson,27,6_jackson_27.wav,444.44444444444446
886,9,nicolas,2,9_nicolas_2.wav,114.28571428571429
887,2,nicolas,39,2_nicolas_39.wav,275.86206896551727
888,9,yweweler,40,9_yweweler_40.wav,112.67605633802818
889,6,jackson,33,6_jackson_33.wav,444.44444444444446
890,0,yweweler,23,0_yweweler_23.wav,363.6363636363636
891,9,theo,37,9_theo_37.wav,121.21212121212122
892,7,yweweler,33,7_yweweler_33.wav,65.04065040650407
893,2,jackson,46,2_jackson_46.wav,114.28571428571429
894,2,nicolas,11,2_nicolas_11.wav,285.7142857142857
895,9,jackson,5,9_jackson_5.wav,105.26315789473684
896,7,yweweler,27,7_yweweler_27.wav,90.9090909090909
897,8,theo,2,8_theo_2.wav,145.45454545454547
898,3,theo,47,3_theo_47.wav,200.0
899,5,yweweler,13,5_yweweler_13.wav,142.85714285714286
900,2,yweweler,17,2_yweweler_17.wav,133.33333333333334
901,6,theo,42,6_theo_42.wav,163.26530612244898
902,8,jackson,21,8_jackson_21.wav,112.67605633802818
903,0,jackson,34,0_jackson_34.wav,103.8961038961039
904,0,jackson,20,0_jackson_20.wav,400.0
905,5,theo,1,5_theo_1.wav,111.11111111111111
906,8,jackson,35,8_jackson_35.wav,119.40298507462687
907,4,yweweler,8,4_yweweler_8.wav,160.0
908,4,jackson,41,4_jackson_41.wav,114.28571428571429
909,4,nicolas,16,4_nicolas_16.wav,444.44444444444446
910,5,theo,25,5_theo_25.wav,115.94202898550725
911,1,yweweler,46,1_yweweler_46.wav,109.58904109589041
912,8,yweweler,25,8_yweweler_25.wav,140.35087719298247
913,7,nicolas,48,7_nicolas_48.wav,123.07692307692308
914,8,yweweler,31,8_yweweler_31.wav,115.94202898550725
915,5,theo,31,5_theo_31.wav,173.91304347826087
916,3,nicolas,15,3_nicolas_15.wav,135.59322033898306
917,3,jackson,42,3_jackson_42.wav,115.94202898550725
918,5,theo,19,5_theo_19.wav,119.40298507462687
919,6,yweweler,42,6_yweweler_42.wav,380.95238095238096
920,7,jackson,37,7_jackson_37.wav,95.23809523809524
921,8,yweweler,19,8_yweweler_19.wav,109.58904109589041
922,7,jackson,23,7_jackson_23.wav,94.11764705882354
923,3,nicolas,29,3_nicolas_29.wav,137.93103448275863
924,2,theo,29,2_theo_29.wav,125.0
925,2,theo,15,2_theo_15.wav,173.91304347826087
926,2,theo,14,2_theo_14.wav,177.77777777777777
927,2,theo,28,2_theo_28.wav,145.45454545454547
928,7,jackson,22,7_jackson_22.wav,111.11111111111111
929,3,nicolas,28,3_nicolas_28.wav,125.0
930,6,yweweler,43,6_yweweler_43.wav,347.82608695652175
931,5,theo,18,5_theo_18.wav,111.11111111111111
932,8,yweweler,18,8_yweweler_18.wav,380.95238095238096
933,7,jackson,36,7_jackson_36.wav,87.91208791208791
934,8,yweweler,30,8_yweweler_30.wav,123.07692307692308
935,7,nicolas,49,7_nicolas_49.wav,129.03225806451613
936,3,jackson,43,3_jackson_43.wav,115.94202898550725
937,3,nicolas,14,3_nicolas_14.wav,135.59322033898306
938,5,theo,30,5_theo_30.wav,181.8181818181818
939,1,yweweler,47,1_yweweler_47.wav,114.28571428571429
940,5,theo,24,5_theo_24.wav,119.40298507462687
941,8,yweweler,24,8_yweweler_24.wav,131.14754098360655
942,4,nicolas,17,4_nicolas_17.wav,275.86206896551727
943,4,jackson,40,4_jackson_40.wav,108.10810810810811
944,4,yweweler,9,4_yweweler_9.wav,119.40298507462687
945,0,jackson,21,0_jackson_21.wav,363.6363636363636
946,5,theo,0,5_theo_0.wav,142.85714285714286
947,8,jackson,34,8_jackson_34.wav,119.40298507462687
948,8,jackson,20,8_jackson_20.wav,400.0
949,0,jackson,35,0_jackson_35.wav,100.0
950,6,theo,43,6_theo_43.wav,421.05263157894734
951,2,yweweler,16,2_yweweler_16.wav,333.3333333333333
952,5,yweweler,12,5_yweweler_12.wav,53.691275167785236
953,3,theo,46,3_theo_46.wav,148.14814814814815
954,8,theo,3,8_theo_3.wav,160.0
955,7,yweweler,26,7_yweweler_26.wav,114.28571428571429
956,9,jackson,4,9_jackson_4.wav,105.26315789473684
957,7,yweweler,32,7_yweweler_32.wav,137.93103448275863
958,2,nicolas,10,2_nicolas_10.wav,163.26530612244898
959,2,jackson,47,2_jackson_47.wav,117.6470588235294
